username,total_reports,valid_reports,avg_vote_count,verified_status,cleared_status,specialization,valid_percentage
ofjaaaah,2,2,8.5,False,False,Business Logic Errors,100.0
rotembar,2,2,8.0,True,True,Cross-site Scripting (XSS) - Generic,100.0
cloudyvirus,2,0,12.0,False,False,,0.0
neg0x,2,2,28.0,True,False,Cross-site Scripting (XSS) - Reflected,100.0
sachinrajput,2,2,10.0,False,False,Improper Restriction of Authentication Attempts,100.0
okradze,2,2,24.0,False,False,CRLF Injection,100.0
coldd,2,2,17.0,False,False,Cross-site Scripting (XSS) - DOM,100.0
klmunday,2,2,172.0,True,False,Cross-site Scripting (XSS) - Stored,100.0
ansuj7,2,2,6.5,False,False,Command Injection - Generic,100.0
oldc4u53,2,0,3.5,False,False,Cross-Site Request Forgery (CSRF),0.0
computer-engineer,2,2,7.0,False,False,Information Disclosure,100.0
saeedhashem,2,1,10.0,True,False,Information Disclosure,50.0
kjashwanth13,2,1,9.0,False,False,Cross-site Scripting (XSS) - Generic,50.0
nathonsecurity,2,2,47.0,False,False,Improper Authentication - Generic,100.0
kkarfalcon,2,1,20.0,False,False,Information Disclosure,50.0
ondermedia,2,2,12.0,False,False,UI Redressing (Clickjacking),100.0
cr33pb0y,2,2,26.0,True,True,Cross-site Scripting (XSS) - Reflected,100.0
kmodi,2,1,4.5,False,False,,50.0
mzfr,2,2,2.0,False,False,,100.0
cjihrig,2,2,3.0,False,False,Improper Access Control - Generic,100.0
waqar_vicky,2,0,1.0,False,False,Violation of Secure Design Principles,0.0
websecnl,2,2,12.5,False,False,Improper Access Control - Generic,100.0
murmus,2,2,7.5,False,False,Command Injection - Generic,100.0
thruster,2,2,46.0,True,True,Violation of Secure Design Principles,100.0
bean-zhang,2,2,8.5,False,False,Information Exposure Through an Error Message,100.0
dalt4sec,2,2,7.0,True,False,,100.0
anonimal,2,2,18.0,False,False,Missing Required Cryptographic Step,100.0
juni19,2,2,4.5,False,False,Information Exposure Through Directory Listing,100.0
wasjerry,2,1,19.5,True,False,Information Disclosure,50.0
akshay_raj,2,1,5.0,False,False,Information Disclosure,50.0
mugeesahmed,2,1,1.5,False,False,Cross-site Scripting (XSS) - Generic,50.0
webtonull,2,2,3.5,False,False,Classic Buffer Overflow,100.0
koolacac,2,1,2.0,False,False,Cross-site Scripting (XSS) - Generic,50.0
sam1166,2,0,6.0,False,False,,0.0
dark_haxor,2,1,8.0,False,False,Cross-Site Request Forgery (CSRF),50.0
mtk,2,2,2.0,False,False,Cryptographic Issues - Generic,100.0
jubabaghdad,2,2,69.0,False,False,Cross-site Scripting (XSS) - Reflected,100.0
w3b7ricks73r,2,0,4.0,False,False,Improper Authentication - Generic,0.0
palaziv,2,2,26.0,True,True,Improper Access Control - Generic,100.0
darkid,2,0,3.0,False,False,Cross-Site Request Forgery (CSRF),0.0
w--,2,2,8.0,True,True,Security Through Obscurity,100.0
dadrian,2,2,2.5,False,False,Cryptographic Issues - Generic,100.0
d_sharad,2,2,77.0,False,False,Cross-Site Request Forgery (CSRF),100.0
cyberboy,2,2,28.5,True,True,,100.0
d0nut,2,2,16.0,True,True,Cross-site Scripting (XSS) - Generic,100.0
wlucenasec,2,2,43.0,False,False,,100.0
wkcaj,2,2,6.5,True,True,Improper Authentication - Generic,100.0
beebeek,2,0,2.0,False,False,Business Logic Errors,0.0
mysteryengine,2,2,5.0,False,False,Path Traversal,100.0
windshock,2,2,10.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
knight9,2,2,1.5,False,False,Code Injection,100.0
ko2sec,2,2,142.5,True,False,Cross-site Scripting (XSS) - Stored,100.0
koenrh,2,2,16.5,False,False,,100.0
myasnikovalexey,2,2,11.5,False,False,Cross-site Scripting (XSS) - Stored,100.0
jzebor,2,2,4.5,False,False,Heap Overflow,100.0
d4w,2,1,4.0,False,False,Cross-site Scripting (XSS) - Stored,50.0
becojo,2,2,8.0,False,False,Privilege Escalation,100.0
whitehattushu,2,2,20.5,False,False,Violation of Secure Design Principles,100.0
0xamir,2,2,13.0,False,False,Cross-Site Request Forgery (CSRF),100.0
d1r3wolf,2,2,7.5,False,False,Information Disclosure,100.0
whitehatmat,2,2,8.0,False,False,,100.0
d3addog,2,2,12.5,False,False,Cross-site Scripting (XSS) - Stored,100.0
kolyasapphire,2,2,13.5,False,False,Business Logic Errors,100.0
whit537,2,2,9.0,False,False,Information Disclosure,100.0
salna_kuruvi,2,1,7.0,False,False,,50.0
cjlegacion,2,1,16.5,False,False,Improper Authentication - Generic,50.0
akash-labade,2,2,23.5,False,False,Business Logic Errors,100.0
rootbakar_,2,1,9.0,True,False,,50.0
zero,2,1,5.0,False,False,Violation of Secure Design Principles,50.0
nimia,2,2,10.0,False,False,Cryptographic Issues - Generic,100.0
bug_vs_me,2,2,37.0,True,True,Improper Authentication - Generic,100.0
kedrischh,2,2,41.5,False,False,Information Disclosure,100.0
bugdelivery,2,2,7.5,False,False,Open Redirect,100.0
bugdisclose,2,2,10.0,False,False,,100.0
zerody,2,2,59.0,False,False,Cross-Site Request Forgery (CSRF),100.0
bughuntermate,2,2,50.0,False,False,Cross-Site Request Forgery (CSRF),100.0
zero_or_1,2,2,31.0,True,False,Improper Access Control - Generic,100.0
bugify12334,2,2,21.0,False,False,Cleartext Storage of Sensitive Information,100.0
buglloc,2,2,13.5,False,False,Cross-site Scripting (XSS) - DOM,100.0
niputiwari,2,0,1.0,False,False,Information Disclosure,0.0
ruben,2,2,0.5,False,False,,100.0
bisesh,2,2,163.0,False,False,Business Logic Errors,100.0
nikitastupin,2,2,38.0,True,True,Cross-site Scripting (XSS) - Reflected,100.0
bulla,2,0,0.0,False,False,Information Disclosure,0.0
zelibob,2,2,5.0,False,False,,100.0
ru94mb,2,1,1.5,False,False,Cross-site Scripting (XSS) - Generic,50.0
zeesek,2,2,70.5,True,False,Business Logic Errors,100.0
s1rat,2,2,72.5,False,False,Improper Input Validation,100.0
bihari_web,2,1,10.0,False,False,Improper Restriction of Authentication Attempts,50.0
zeroxyele,2,2,37.5,True,False,,100.0
notexist,2,1,15.5,False,False,Violation of Secure Design Principles,50.0
anonymous_india,2,0,1.0,False,False,Cross-Site Request Forgery (CSRF),0.0
nokline,2,2,44.5,False,False,Cross-site Scripting (XSS) - Reflected,100.0
blake12356,2,2,4.0,False,False,Business Logic Errors,100.0
blaklis,2,2,55.5,True,True,Improper Authentication - Generic,100.0
zxdrrr,2,2,16.5,False,False,,100.0
zurke,2,2,23.5,False,False,Cross-site Scripting (XSS) - Stored,100.0
blinkms,2,1,30.5,False,False,Open Redirect,50.0
zuriel,2,1,25.5,False,False,Information Disclosure,50.0
blue9057,2,2,1.0,False,False,Memory Corruption - Generic,100.0
blueberryinfosec,2,0,1.0,False,False,Improper Authentication - Generic,0.0
zukito,2,2,26.5,False,False,Improper Authentication - Generic,100.0
bnoordhuis,2,2,7.5,False,False,,100.0
zhh,2,2,16.5,False,False,Information Disclosure,100.0
zseano,2,2,43.0,True,True,Open Redirect,100.0
kesselb,2,2,3.5,False,False,Improper Access Control - Generic,100.0
kenziy,2,1,31.5,True,True,Cross-site Scripting (XSS) - Reflected,50.0
rykkard,2,2,8.5,False,False,Server-Side Request Forgery (SSRF),100.0
kelunik,2,1,3.5,False,False,Cross-site Scripting (XSS) - Generic,50.0
notahackman,2,1,8.5,False,False,Insecure Direct Object Reference (IDOR),50.0
ryudox,2,1,3.5,True,True,,50.0
zhurig,2,2,36.5,False,False,Business Logic Errors,100.0
zhumarin,2,2,5.5,False,False,Business Logic Errors,100.0
nsara,2,1,2.0,False,False,Improper Authentication - Generic,50.0
nihaddl,2,0,3.0,False,False,UI Redressing (Clickjacking),0.0
yadhukrishnam,2,2,10.5,False,False,HTTP Request Smuggling,100.0
ab_heybati,2,1,19.5,False,False,,50.0
yodha,2,0,1.0,False,False,Cross-Site Request Forgery (CSRF),0.0
ykw1337,2,2,12.0,False,False,,100.0
yipman,2,2,47.5,True,True,,100.0
karthik86,2,0,11.0,False,False,Code Injection,0.0
yetanotherhacker,2,2,51.0,False,False,Improper Authentication - Generic,100.0
kirils,2,2,26.5,False,False,Information Disclosure,100.0
aidantwoods,2,1,10.0,False,False,Cross-site Scripting (XSS) - Reflected,50.0
chajer,2,2,89.5,False,False,Information Exposure Through Debug Information,100.0
bhavukjain1,2,2,20.5,True,True,Improper Authentication - Generic,100.0
charfe,2,2,6.0,False,False,Improper Authentication - Generic,100.0
castilho,2,2,23.0,False,False,Server-Side Request Forgery (SSRF),100.0
checkm50,2,1,8.5,False,False,Server-Side Request Forgery (SSRF),50.0
rpinuaga,2,2,1.5,False,False,Cross-site Scripting (XSS) - Generic,100.0
yasar,2,2,19.0,False,False,Cross-site Scripting (XSS) - Reflected,100.0
chiraggupta8769-,2,1,5.0,False,False,Cross-site Scripting (XSS) - Reflected,50.0
chor4o,2,2,38.5,True,False,Cross-site Scripting (XSS) - Reflected,100.0
chr0ll0x0,2,2,13.0,True,False,Improper Access Control - Generic,100.0
christypriory,2,2,4.0,False,False,Open Redirect,100.0
anonymans,2,2,7.5,False,False,Information Disclosure,100.0
ciohianz,2,2,4.0,False,False,,100.0
catenacyber,2,2,6.0,False,False,,100.0
carpc,2,2,8.0,False,False,Information Disclosure,100.0
kaulse,2,2,20.5,False,False,Code Injection,100.0
cabelo,2,2,24.5,False,False,Cross-site Scripting (XSS) - Reflected,100.0
kauenavarro,2,2,9.0,True,False,Brute Force,100.0
c0ldb00t3r,2,2,1.0,False,False,Privilege Escalation,100.0
z3t,2,2,3.5,True,True,Insufficiently Protected Credentials,100.0
katsuragicsl,2,2,26.0,False,False,Cross-Site Request Forgery (CSRF),100.0
nih8l,2,2,4.5,False,False,Cross-site Scripting (XSS) - Reflected,100.0
aieti,2,2,30.5,False,False,Externally Controlled Reference to a Resource in Another Sphere,100.0
null_hypothesis,2,1,53.5,True,False,Information Disclosure,50.0
0daystolive,2,2,18.0,True,True,Code Injection,100.0
yxw21,2,2,73.0,True,True,Cross-site Scripting (XSS) - DOM,100.0
nullc0d3r,2,2,51.5,True,True,Cross-site Scripting (XSS) - Reflected,100.0
yopwn,2,2,1.5,False,False,Memory Corruption - Generic,100.0
cache-money,2,2,229.5,False,False,Improper Authentication - Generic,100.0
caesar302,2,0,0.5,True,False,Cross-Site Request Forgery (CSRF),0.0
yuvraj_dighe,2,2,24.5,True,True,Business Logic Errors,100.0
ajdumanhug,2,2,7.5,False,False,Cryptographic Issues - Generic,100.0
yumi,2,2,7.5,True,True,,100.0
nullsaint,2,0,6.5,False,False,Insufficient Session Expiration,0.0
0nlymohammed,2,2,15.5,True,False,Code Injection,100.0
nursoda,2,2,35.5,False,False,,100.0
carbon61,2,2,55.0,False,False,Cross-Site Request Forgery (CSRF),100.0
korniltsev,2,2,462.0,False,False,Improper Access Control - Generic,100.0
dakitu,2,2,204.5,False,False,Improper Neutralization of HTTP Headers for Scripting Syntax,100.0
mkap,2,0,0.5,False,False,Uncontrolled Resource Consumption,0.0
kylecolson,2,2,13.5,False,False,,100.0
0xpugal,2,2,40.5,True,False,Cross-site Scripting (XSS) - Reflected,100.0
dre4dpir4terob3rts,2,1,29.0,False,False,,50.0
jordanmilne,2,2,134.5,False,False,Cross-site Scripting (XSS) - Stored,100.0
sameerphad72,2,0,24.0,True,True,,0.0
tofla,2,2,10.0,False,False,Cross-site Scripting (XSS) - Reflected,100.0
romesful,2,2,15.0,False,False,Cross-Site Request Forgery (CSRF),100.0
ub1k,2,2,16.0,False,False,,100.0
mohammedadam24,2,2,5.5,True,False,Improper Null Termination,100.0
mohammad_obaid,2,2,12.5,False,False,Server-Side Request Forgery (SSRF),100.0
ph3t,2,2,4.0,False,False,Cross-Site Request Forgery (CSRF),100.0
eterm,2,2,2.5,False,False,Violation of Secure Design Principles,100.0
mohamedsherif,2,2,6.5,False,False,Cross-Site Request Forgery (CSRF),100.0
dushyantsahu1,2,2,2.0,False,False,,100.0
tohasec,2,2,11.5,False,False,Phishing,100.0
dvorakxl,2,2,185.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
0xorigin,2,2,6.0,False,False,Information Disclosure,100.0
aleklebio_s,2,2,43.0,False,False,Improper Restriction of Authentication Attempts,100.0
drauschkolb,2,2,7.0,False,False,Cross-site Scripting (XSS) - Reflected,100.0
plazmaz,2,2,39.5,False,False,Cross-site Scripting (XSS) - Generic,100.0
tomdev,2,2,43.0,False,False,,100.0
0xrodnt,2,2,25.0,False,False,Cross-site Scripting (XSS) - DOM,100.0
alb3r7,2,2,88.5,False,False,Cross-site Scripting (XSS) - Stored,100.0
alesandroortiz,2,2,26.5,True,True,Cross-site Scripting (XSS) - Generic,100.0
urban_tramp,2,2,3.5,False,False,Cross-site Scripting (XSS) - Stored,100.0
penguinshelp,2,2,13.5,False,False,,100.0
ex1st3nc3_,2,2,24.0,False,False,Authentication Bypass Using an Alternate Path or Channel,100.0
bastianwelfrid,2,2,8.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
dotnick,2,2,1.0,False,False,Information Disclosure,100.0
pentestor,2,2,69.0,False,False,Cross-site Scripting (XSS) - Stored,100.0
dphoeniixx,2,2,155.0,False,False,,100.0
peroni,2,2,27.0,False,False,,100.0
evonide,2,2,11.0,False,False,Code Injection,100.0
unbaiat,2,2,9.0,False,False,Cross-site Scripting (XSS) - Stored,100.0
peter_,2,2,28.5,False,False,Command Injection - Generic,100.0
savproga,2,2,24.5,False,False,Cross-site Scripting (XSS) - Stored,100.0
dracomalfoy,2,1,150.5,False,False,HTTP Request Smuggling,50.0
savik,2,1,11.5,True,False,Improper Access Control - Generic,50.0
un5h4d0w,2,2,6.5,False,False,,100.0
jmpalk,2,2,1.5,False,False,Cross-Site Request Forgery (CSRF),100.0
phenix,2,1,14.5,False,False,Command Injection - Generic,50.0
donb,2,2,1.5,False,False,Memory Corruption - Generic,100.0
mkhazov,2,2,28.0,True,False,Information Disclosure,100.0
tomorrowisnew_,2,2,17.0,False,False,Server-Side Request Forgery (SSRF),100.0
elber,2,2,58.0,False,False,Cross-Site Request Forgery (CSRF),100.0
joernchen,2,2,25.0,False,False,Code Injection,100.0
trichimtrich_,2,2,6.0,True,False,Cross-site Scripting (XSS) - Generic,100.0
mjoensen,2,2,6.0,False,False,Privilege Escalation,100.0
trabajoduro_2,2,1,8.5,False,False,Business Logic Errors,50.0
0xlegendkiller,2,2,15.0,False,False,Insecure Temporary File,100.0
rohitdua,2,2,14.5,False,False,Privilege Escalation,100.0
0xm1racle,2,1,9.5,False,False,Open Redirect,50.0
rohitburke,2,0,1.0,False,False,Information Disclosure,0.0
0xmaruf,2,2,5.5,True,False,Cross-site Scripting (XSS) - Reflected,100.0
encryptsaan123,2,2,43.5,True,True,Cross-site Scripting (XSS) - Stored,100.0
tomtenisse,2,1,41.0,True,True,Privacy Violation,50.0
missoum1307,2,2,2.0,False,False,Code Injection,100.0
enderun07,2,2,2.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
enigmaticjohn,2,2,50.5,False,False,,100.0
enmach,2,1,5.5,False,False,Cross-site Scripting (XSS) - Generic,50.0
tripwire,2,2,19.0,False,False,Server-Side Request Forgery (SSRF),100.0
pikky,2,2,82.0,False,False,,100.0
sanktjodel,2,2,3.0,False,False,Improper Access Control - Generic,100.0
pikachu_s_,2,2,19.5,True,False,,100.0
tvmbughunter,2,2,12.5,True,False,Cross-site Scripting (XSS) - Reflected,100.0
tusnj,2,2,33.5,True,False,Information Disclosure,100.0
rojansec,2,2,11.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
mo3giza,2,2,10.0,False,False,CRLF Injection,100.0
phillycheeze,2,2,7.5,False,False,Cross-site Scripting (XSS) - Stored,100.0
johnjhacking,2,1,14.0,False,False,Cleartext Storage of Sensitive Information,50.0
0xdekster,2,2,29.5,False,False,Violation of Secure Design Principles,100.0
0xelement,2,2,16.5,False,False,,100.0
errorsec_,2,2,12.0,True,False,Privacy Violation,100.0
echidonut,2,2,28.5,False,False,OS Command Injection,100.0
balis0ng,2,2,30.5,False,False,Improper Access Control - Generic,100.0
tukan,2,2,0.5,False,False,,100.0
mirchr,2,2,12.5,True,True,Code Injection,100.0
effectrenan,2,2,1.5,False,False,Command Injection - Generic,100.0
mlitchfield,2,2,37.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
johndoe1492,2,2,72.0,False,False,Server-Side Request Forgery (SSRF),100.0
mksecurity,2,2,4.5,False,False,Cross-site Scripting (XSS) - Stored,100.0
us111,2,0,5.5,False,False,Information Disclosure,0.0
toormund,2,2,38.5,True,True,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),100.0
domg,2,2,52.5,True,False,Cross-site Scripting (XSS) - Stored,100.0
defparam,2,2,690.0,True,True,HTTP Request Smuggling,100.0
vivek111,2,1,20.0,False,False,,50.0
jimeno,2,2,4.5,True,False,Cross-site Scripting (XSS) - Generic,100.0
0xcaptainfreak,2,2,7.0,True,True,,100.0
popeax,2,2,44.5,False,False,Improper Input Validation,100.0
fady_othman,2,2,27.0,True,True,Cross-site Scripting (XSS) - Reflected,100.0
krangbuster,2,2,5.0,False,False,Open Redirect,100.0
defensis,2,2,28.5,False,False,,100.0
bb9866f3f743d6bf69b6836,2,2,3.0,False,False,Cross-site Scripting (XSS) - Reflected,100.0
dejavuln,2,2,9.5,False,False,Cross-site Scripting (XSS) - Generic,100.0
eye_,2,2,25.5,True,False,,100.0
deksterh11,2,2,23.5,False,False,Improper Authentication - Generic,100.0
pontus_johnson,2,2,8.5,False,False,Command Injection - Generic,100.0
mr_r0w07,2,2,15.5,False,False,Cross-Site Request Forgery (CSRF),100.0
visat,2,2,14.0,False,False,Cross-site Scripting (XSS) - DOM,100.0
fa1rlight,2,2,17.5,False,False,Cross-site Scripting (XSS) - Stored,100.0
ala_arfaoui,2,2,2.5,False,False,Cross-site Scripting (XSS) - Generic,100.0
dennisleo6,2,2,105.5,False,False,Cross-site Scripting (XSS) - Reflected,100.0
alacn1,2,2,15.0,False,False,Cleartext Storage of Sensitive Information,100.0
deepblue29,2,0,61.0,True,False,Cleartext Transmission of Sensitive Information,0.0
jigarthakkar39,2,1,6.0,True,True,Cross-site Scripting (XSS) - Generic,50.0
mr_sharma_,2,0,3.0,True,True,Cross-site Scripting (XSS) - Generic,0.0
mr_sparrow,2,1,10.5,False,False,Improper Authentication - Generic,50.0
vultza,2,2,10.0,False,False,Uncontrolled Resource Consumption,100.0
vulnh0lic,2,2,257.5,True,True,Improper Authentication - Generic,100.0
datokaa,2,1,1.5,False,False,,50.0
samengmg,2,2,39.5,True,True,Code Injection,100.0
0xsp,2,1,5.0,False,False,,50.0
vrechson,2,2,5.0,False,False,Uncontrolled Resource Consumption,100.0
koviri_jagdish,2,1,8.0,False,False,Improper Authentication - Generic,50.0
al-madjus,2,2,26.0,False,False,Information Disclosure,100.0
mrmax4o4,2,2,39.0,True,True,Phishing,100.0
mrirfankhan,2,1,13.5,False,False,Cross-site Scripting (XSS) - Stored,50.0
dc61703fdbcd3f8331d3dc24078c01,2,2,16.5,False,False,Information Disclosure,100.0
mrhavit,2,2,60.0,True,False,Improper Authorization,100.0
bburky,2,2,2.0,False,False,Command Injection - Generic,100.0
kphaks,2,2,2.5,True,True,CRLF Injection,100.0
bbece5b1ea2cbb33d0690ad,2,1,37.0,False,False,Improper Authentication - Generic,50.0
samhax,2,1,3.5,True,True,Information Disclosure,50.0
mr_vrush,2,2,18.5,True,False,File and Directory Information Exposure,100.0
sampritdas,2,2,26.0,True,False,,100.0
sayaanalam,2,2,78.0,True,False,Improper Access Control - Generic,100.0
sawmj,2,0,14.0,False,False,SQL Injection,0.0
joshualaurencio,2,1,2.5,True,True,Cross-site Scripting (XSS) - Stored,50.0
0xcrypto,2,2,21.0,False,False,Improper Access Control - Generic,100.0
peeper35,2,2,10.0,False,False,Deserialization of Untrusted Data,100.0
mornaner,2,2,20.0,False,False,Cross-Site Request Forgery (CSRF),100.0
valievkarim,2,2,2.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
root0x0,2,2,28.5,False,False,HTTP Response Splitting,100.0
utkarsh123,2,0,1.0,False,False,,0.0
moritz30,2,2,8.5,False,False,Information Disclosure,100.0
vaib25vicky,2,2,46.5,False,False,Improper Access Control - Generic,100.0
exploitprotocol,2,2,4.0,True,True,Cross-Site Request Forgery (CSRF),100.0
dk82hg,2,2,69.0,False,False,,100.0
vag_mour,2,2,13.0,False,False,Privilege Escalation,100.0
plover,2,2,19.0,False,False,Cryptographic Issues - Generic,100.0
mikkz,2,2,6.5,True,True,Cross-Site Request Forgery (CSRF),100.0
krrish_hackk,2,2,16.0,False,False,Improper Access Control - Generic,100.0
