year_month,vulnerability_type,report_count,bounty_count,organization_count,bounty_percentage
2022-05,Cross-site Scripting (XSS) - Generic,4,4,3,100.0
2022-05,Uncontrolled Resource Consumption,3,0,2,0.0
2022-05,Allocation of Resources Without Limits or Throttling,2,0,1,0.0
2022-05,Insufficiently Protected Credentials,2,0,1,0.0
2022-05,Open Redirect,2,1,2,50.0
2022-05,SQL Injection,2,0,2,0.0
2022-05,UI Redressing (Clickjacking),2,0,2,0.0
2022-05,Authentication Bypass Using an Alternate Path or Channel,1,1,1,100.0
2022-05,Cleartext Storage of Sensitive Information,1,0,1,0.0
2022-05,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),1,1,1,100.0
2022-05,HTTP Request Smuggling,1,1,1,100.0
2022-05,Improper Authentication - Generic,1,1,1,100.0
2022-05,Improper Authorization,1,1,1,100.0
2022-05,Improper Certificate Validation,1,0,1,0.0
2022-05,Information Exposure Through Sent Data,1,1,1,100.0
2022-05,Integer Overflow,1,0,1,0.0
2022-05,OS Command Injection,1,0,1,0.0
2022-05,Privacy Violation,1,1,1,100.0
2022-05,Privilege Escalation,1,1,1,100.0
2022-05,Server-Side Request Forgery (SSRF),1,1,1,100.0
2022-05,Violation of Secure Design Principles,1,0,1,0.0
2022-06,,11,7,7,63.64
2022-06,Uncontrolled Resource Consumption,6,5,5,83.33
2022-06,Information Disclosure,5,4,3,80.0
2022-06,Business Logic Errors,4,2,2,50.0
2022-06,Improper Access Control - Generic,4,3,4,75.0
2022-06,Cross-site Scripting (XSS) - Stored,3,2,3,66.67
2022-06,Improper Authentication - Generic,3,2,2,66.67
2022-06,Cleartext Storage of Sensitive Information,2,0,2,0.0
2022-06,Cross-site Scripting (XSS) - Generic,2,2,2,100.0
2022-06,Cross-site Scripting (XSS) - Reflected,2,1,2,50.0
2022-06,Improper Input Validation,2,1,2,50.0
2022-06,Insecure Direct Object Reference (IDOR),2,2,2,100.0
2022-06,Server-Side Request Forgery (SSRF),2,2,1,100.0
2022-06,Allocation of Resources Without Limits or Throttling,1,1,1,100.0
2022-06,Client-Side Enforcement of Server-Side Security,1,1,1,100.0
2022-06,Code Injection,1,1,1,100.0
2022-06,Cross-site Scripting (XSS) - DOM,1,1,1,100.0
2022-06,Deserialization of Untrusted Data,1,1,1,100.0
2022-06,Heap Overflow,1,0,1,0.0
2022-06,Improper Certificate Validation,1,1,1,100.0
2022-06,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),1,1,1,100.0
2022-06,Improper Restriction of Authentication Attempts,1,0,1,0.0
2022-06,Information Exposure Through Debug Information,1,0,1,0.0
2022-06,Missing Authentication for Critical Function,1,1,1,100.0
2022-06,Privacy Violation,1,1,1,100.0
2022-06,Violation of Secure Design Principles,1,0,1,0.0
2022-06,Weak Cryptography for Passwords,1,1,1,100.0
2022-07,Cross-site Scripting (XSS) - Reflected,8,2,4,25.0
2022-07,Information Disclosure,7,3,3,42.86
2022-07,Code Injection,5,3,3,60.0
2022-07,Cross-site Scripting (XSS) - Stored,5,4,5,80.0
2022-07,HTTP Request Smuggling,5,3,3,60.0
2022-07,Improper Access Control - Generic,5,2,5,40.0
2022-07,Path Traversal,5,3,5,60.0
2022-07,SQL Injection,5,4,2,80.0
2022-07,,4,3,4,75.0
2022-07,Insecure Direct Object Reference (IDOR),4,2,3,50.0
2022-07,Server-Side Request Forgery (SSRF),4,3,2,75.0
2022-07,Cleartext Storage of Sensitive Information,2,0,2,0.0
2022-07,Client-Side Enforcement of Server-Side Security,2,2,1,100.0
2022-07,Command Injection - Generic,2,1,2,50.0
2022-07,Improper Authentication - Generic,2,2,2,100.0
2022-07,Misconfiguration,2,2,2,100.0
2022-07,Privilege Escalation,2,0,2,0.0
2022-07,Uncontrolled Resource Consumption,2,1,2,50.0
2022-07,Violation of Secure Design Principles,2,0,2,0.0
2022-07,Cross-Site Request Forgery (CSRF),1,1,1,100.0
2022-07,Cross-site Scripting (XSS) - Generic,1,0,1,0.0
2022-07,Improper Input Validation,1,1,1,100.0
2022-07,Information Exposure Through Directory Listing,1,0,1,0.0
2022-07,Insufficient Session Expiration,1,0,1,0.0
2022-07,Insufficiently Protected Credentials,1,1,1,100.0
2022-07,Open Redirect,1,0,1,0.0
2022-07,PHP Local File Inclusion,1,1,1,100.0
2022-07,Path Traversal: '.../...//',1,1,1,100.0
2022-07,Privacy Violation,1,0,1,0.0
2022-07,Unrestricted Upload of File with Dangerous Type,1,1,1,100.0
2022-07,Untrusted Search Path,1,1,1,100.0
2022-07,Use of a Broken or Risky Cryptographic Algorithm,1,0,1,0.0
2022-08,Cross-site Scripting (XSS) - Stored,12,2,3,16.67
2022-08,Improper Access Control - Generic,6,4,4,66.67
2022-08,Business Logic Errors,5,3,5,60.0
2022-08,Cross-site Scripting (XSS) - Reflected,4,1,3,25.0
2022-08,Insecure Direct Object Reference (IDOR),4,3,3,75.0
2022-08,,3,2,3,66.67
2022-08,HTTP Request Smuggling,3,1,2,33.33
2022-08,Information Disclosure,3,1,3,33.33
2022-08,Command Injection - Generic,2,2,2,100.0
2022-08,Cross-site Scripting (XSS) - Generic,2,1,2,50.0
2022-08,Privilege Escalation,2,1,2,50.0
2022-08,Uncontrolled Resource Consumption,2,2,1,100.0
2022-08,Authentication Bypass Using an Alternate Path or Channel,1,1,1,100.0
2022-08,Cleartext Storage of Sensitive Information,1,1,1,100.0
2022-08,Cross-site Scripting (XSS) - DOM,1,0,1,0.0
2022-08,Improper Authentication - Generic,1,1,1,100.0
2022-08,Improper Certificate Validation,1,1,1,100.0
2022-08,Improper Input Validation,1,1,1,100.0
2022-08,Misconfiguration,1,0,1,0.0
2022-08,OS Command Injection,1,1,1,100.0
2022-08,Privacy Violation,1,1,1,100.0
2022-08,SQL Injection,1,0,1,0.0
2022-08,Server-Side Request Forgery (SSRF),1,1,1,100.0
2022-08,Violation of Secure Design Principles,1,1,1,100.0
2022-09,Improper Access Control - Generic,9,5,7,55.56
2022-09,,8,3,4,37.5
2022-09,Server-Side Request Forgery (SSRF),5,2,4,40.0
2022-09,Cross-site Scripting (XSS) - Reflected,4,2,4,50.0
2022-09,Cross-site Scripting (XSS) - Stored,3,3,3,100.0
2022-09,Insecure Direct Object Reference (IDOR),3,2,3,66.67
2022-09,Business Logic Errors,2,1,2,50.0
2022-09,Cleartext Transmission of Sensitive Information,2,0,2,0.0
2022-09,Cross-site Scripting (XSS) - Generic,2,0,2,0.0
2022-09,Improper Authentication - Generic,2,1,2,50.0
2022-09,Path Traversal,2,1,2,50.0
2022-09,Privilege Escalation,2,0,2,0.0
2022-09,Resource Injection,2,0,1,0.0
2022-09,Uncontrolled Resource Consumption,2,1,2,50.0
2022-09,Command Injection - Generic,1,1,1,100.0
2022-09,Cryptographic Issues - Generic,1,0,1,0.0
2022-09,Deserialization of Untrusted Data,1,0,1,0.0
2022-09,Expected Behavior Violation,1,0,1,0.0
2022-09,Improper Certificate Validation,1,0,1,0.0
2022-09,Improper Removal of Sensitive Information Before Storage or Transfer,1,0,1,0.0
2022-09,Incorrect Permission Assignment for Critical Resource,1,1,1,100.0
2022-09,Information Disclosure,1,1,1,100.0
2022-09,Insecure Storage of Sensitive Information,1,0,1,0.0
2022-09,Leftover Debug Code (Backdoor),1,0,1,0.0
2022-09,Misconfiguration,1,0,1,0.0
2022-09,NULL Pointer Dereference,1,1,1,100.0
2022-09,Open Redirect,1,1,1,100.0
2022-09,Phishing,1,0,1,0.0
2022-09,Privacy Violation,1,0,1,0.0
2022-09,Time-of-check Time-of-use (TOCTOU) Race Condition,1,1,1,100.0
2022-09,Use of Cache Containing Sensitive Information,1,1,1,100.0
2022-09,Use of Cryptographically Weak Pseudo-Random Number Generator (PRNG),1,0,1,0.0
2022-09,Use of Incorrectly-Resolved Name or Reference,1,0,1,0.0
2022-09,Use of a Broken or Risky Cryptographic Algorithm,1,1,1,100.0
2022-09,User Interface (UI) Misrepresentation of Critical Information,1,1,1,100.0
2022-10,Insecure Direct Object Reference (IDOR),6,5,5,83.33
2022-10,Improper Access Control - Generic,5,3,2,60.0
2022-10,,4,2,4,50.0
2022-10,Information Disclosure,4,2,4,50.0
2022-10,Business Logic Errors,3,2,2,66.67
2022-10,Cleartext Transmission of Sensitive Information,3,1,2,33.33
2022-10,Cross-site Scripting (XSS) - Reflected,3,0,2,0.0
2022-10,Server-Side Request Forgery (SSRF),3,2,2,66.67
2022-10,Authentication Bypass Using an Alternate Path or Channel,2,1,2,50.0
2022-10,Cross-Site Request Forgery (CSRF),2,2,2,100.0
2022-10,Cross-site Scripting (XSS) - DOM,2,0,1,0.0
2022-10,CRLF Injection,1,0,1,0.0
2022-10,Code Injection,1,1,1,100.0
2022-10,Command Injection - Generic,1,1,1,100.0
2022-10,Cross-site Scripting (XSS) - Stored,1,1,1,100.0
2022-10,Double Free,1,0,1,0.0
2022-10,Insufficiently Protected Credentials,1,0,1,0.0
2022-10,Out-of-bounds Read,1,0,1,0.0
2022-10,Privilege Escalation,1,0,1,0.0
2022-10,Remote File Inclusion,1,0,1,0.0
2022-10,Stack Overflow,1,1,1,100.0
2022-10,Violation of Secure Design Principles,1,0,1,0.0
2022-11,,7,4,6,57.14
2022-11,Information Disclosure,7,4,5,57.14
2022-11,Cross-site Scripting (XSS) - Stored,4,3,4,75.0
2022-11,Improper Access Control - Generic,4,2,4,50.0
2022-11,Business Logic Errors,2,2,2,100.0
2022-11,Code Injection,2,1,2,50.0
2022-11,Cross-site Scripting (XSS) - DOM,2,1,2,50.0
2022-11,Insecure Storage of Sensitive Information,2,1,2,50.0
2022-11,Violation of Secure Design Principles,2,2,1,100.0
2022-11,Cross-site Scripting (XSS) - Generic,1,0,1,0.0
2022-11,File and Directory Information Exposure,1,0,1,0.0
2022-11,Improper Authentication - Generic,1,1,1,100.0
2022-11,Improper Authorization,1,1,1,100.0
2022-11,Insecure Direct Object Reference (IDOR),1,1,1,100.0
2022-11,Memory Corruption - Generic,1,1,1,100.0
2022-11,OS Command Injection,1,0,1,0.0
2022-11,Open Redirect,1,1,1,100.0
2022-11,Privacy Violation,1,1,1,100.0
2022-11,Resource Injection,1,1,1,100.0
2022-11,SQL Injection,1,0,1,0.0
2022-11,Server-Side Request Forgery (SSRF),1,1,1,100.0
2022-11,Uncontrolled Resource Consumption,1,0,1,0.0
2022-11,Use After Free,1,0,1,0.0
2022-12,Cross-site Scripting (XSS) - Reflected,5,0,4,0.0
2022-12,Cross-site Scripting (XSS) - Generic,4,3,3,75.0
2022-12,Improper Access Control - Generic,4,1,4,25.0
2022-12,Insecure Direct Object Reference (IDOR),4,4,2,100.0
2022-12,Improper Authentication - Generic,3,2,3,66.67
2022-12,,2,1,2,50.0
2022-12,Cleartext Transmission of Sensitive Information,2,0,1,0.0
2022-12,Code Injection,2,2,2,100.0
2022-12,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),2,1,2,50.0
2022-12,Privilege Escalation,2,1,1,50.0
2022-12,Array Index Underflow,1,1,1,100.0
2022-12,Business Logic Errors,1,0,1,0.0
2022-12,Client-Side Enforcement of Server-Side Security,1,1,1,100.0
2022-12,Cross-site Scripting (XSS) - Stored,1,1,1,100.0
2022-12,Cryptographic Issues - Generic,1,0,1,0.0
2022-12,Improper Authorization,1,1,1,100.0
2022-12,Improper Restriction of Authentication Attempts,1,0,1,0.0
2022-12,Incorrect Authorization,1,0,1,0.0
2022-12,Information Exposure Through an Error Message,1,1,1,100.0
2022-12,Missing Encryption of Sensitive Data,1,0,1,0.0
2022-12,Phishing,1,1,1,100.0
2022-12,Plaintext Storage of a Password,1,0,1,0.0
2022-12,Uncontrolled Resource Consumption,1,0,1,0.0
2023-01,Business Logic Errors,4,2,4,50.0
2023-01,Cross-site Scripting (XSS) - Reflected,4,0,3,0.0
2023-01,Improper Access Control - Generic,4,4,3,100.0
2023-01,Improper Authentication - Generic,3,2,3,66.67
2023-01,Information Disclosure,3,1,2,33.33
2023-01,,2,2,2,100.0
2023-01,Open Redirect,2,0,2,0.0
2023-01,Privilege Escalation,2,2,2,100.0
2023-01,Violation of Secure Design Principles,2,0,1,0.0
2023-01,Allocation of Resources Without Limits or Throttling,1,0,1,0.0
2023-01,CRLF Injection,1,0,1,0.0
2023-01,Code Injection,1,1,1,100.0
2023-01,Command Injection - Generic,1,0,1,0.0
2023-01,Cross-site Scripting (XSS) - Generic,1,1,1,100.0
2023-01,Cross-site Scripting (XSS) - Stored,1,1,1,100.0
2023-01,Deserialization of Untrusted Data,1,1,1,100.0
2023-01,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),1,0,1,0.0
2023-01,Improper Restriction of Authentication Attempts,1,1,1,100.0
2023-01,Information Exposure Through Directory Listing,1,0,1,0.0
2023-01,Information Exposure Through an Error Message,1,0,1,0.0
2023-01,Phishing,1,1,1,100.0
2023-01,Server-Side Request Forgery (SSRF),1,1,1,100.0
2023-02,,4,4,3,100.0
2023-02,Cross-site Scripting (XSS) - Reflected,4,1,2,25.0
2023-02,Information Disclosure,4,2,2,50.0
2023-02,Uncontrolled Resource Consumption,4,0,2,0.0
2023-02,Improper Access Control - Generic,3,2,3,66.67
2023-02,Server-Side Request Forgery (SSRF),3,3,3,100.0
2023-02,Business Logic Errors,2,2,1,100.0
2023-02,Allocation of Resources Without Limits or Throttling,1,1,1,100.0
2023-02,Brute Force,1,1,1,100.0
2023-02,CRLF Injection,1,1,1,100.0
2023-02,Code Injection,1,1,1,100.0
2023-02,Cross-Site Request Forgery (CSRF),1,1,1,100.0
2023-02,Cross-site Scripting (XSS) - Generic,1,1,1,100.0
2023-02,Cross-site Scripting (XSS) - Stored,1,0,1,0.0
2023-02,Cryptographic Issues - Generic,1,1,1,100.0
2023-02,HTTP Request Smuggling,1,1,1,100.0
2023-02,Improper Authorization,1,1,1,100.0
2023-02,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),1,1,1,100.0
2023-02,Improper Restriction of Authentication Attempts,1,1,1,100.0
2023-02,Incorrect Authorization,1,1,1,100.0
2023-02,Insecure Direct Object Reference (IDOR),1,1,1,100.0
2023-02,Misconfiguration,1,1,1,100.0
2023-02,Missing Critical Step in Authentication,1,1,1,100.0
2023-02,Open Redirect,1,1,1,100.0
2023-02,Path Traversal,1,0,1,0.0
2023-02,Privilege Escalation,1,0,1,0.0
2023-02,SQL Injection,1,0,1,0.0
2023-02,Violation of Secure Design Principles,1,1,1,100.0
2023-03,,7,4,3,57.14
2023-03,Business Logic Errors,4,4,1,100.0
2023-03,Improper Access Control - Generic,3,3,3,100.0
2023-03,Improper Restriction of Authentication Attempts,3,2,1,66.67
2023-03,Server-Side Request Forgery (SSRF),3,1,2,33.33
2023-03,Uncontrolled Resource Consumption,3,1,3,33.33
2023-03,Authentication Bypass by Primary Weakness,2,0,1,0.0
2023-03,Cross-site Scripting (XSS) - Reflected,2,1,2,50.0
2023-03,Double Free,2,1,2,50.0
2023-03,Improper Input Validation,2,2,1,100.0
2023-03,Information Disclosure,2,0,2,0.0
2023-03,Use After Free,2,1,2,50.0
2023-03,Code Injection,1,1,1,100.0
2023-03,Command Injection - Generic,1,0,1,0.0
2023-03,Cross-Site Request Forgery (CSRF),1,1,1,100.0
2023-03,Cross-Site Scripting (XSS),1,1,1,100.0
2023-03,Cross-site Scripting (XSS) - Stored,1,0,1,0.0
2023-03,HTTP Response Splitting,1,1,1,100.0
2023-03,Improper Authentication - Generic,1,0,1,0.0
2023-03,Inconsistency Between Implementation and Documented Design,1,0,1,0.0
2023-03,Information Exposure Through an Error Message,1,1,1,100.0
2023-03,Insecure Direct Object Reference (IDOR),1,1,1,100.0
2023-03,Path Traversal,1,0,1,0.0
2023-03,SQL Injection,1,0,1,0.0
2023-03,Unrestricted Upload of File with Dangerous Type,1,1,1,100.0
2023-03,Use of Hard-coded Credentials,1,0,1,0.0
2023-04,Improper Access Control - Generic,10,3,9,30.0
2023-04,Insecure Direct Object Reference (IDOR),5,2,3,40.0
2023-04,,3,3,1,100.0
2023-04,Privilege Escalation,3,0,1,0.0
2023-04,Cross-site Scripting (XSS) - Reflected,2,1,2,50.0
2023-04,Cross-site Scripting (XSS) - Stored,2,2,2,100.0
2023-04,Information Disclosure,2,1,2,50.0
2023-04,CRLF Injection,1,0,1,0.0
2023-04,Cross-site Scripting (XSS) - Generic,1,1,1,100.0
2023-04,Expected Behavior Violation,1,0,1,0.0
2023-04,HTTP Request Smuggling,1,1,1,100.0
2023-04,Heap Overflow,1,0,1,0.0
2023-04,Improper Authentication - Generic,1,0,1,0.0
2023-04,Improper Certificate Validation,1,0,1,0.0
2023-04,Improper Restriction of Authentication Attempts,1,0,1,0.0
2023-04,Improper Synchronization,1,0,1,0.0
2023-04,Information Exposure Through Directory Listing,1,0,1,0.0
2023-04,Open Redirect,1,1,1,100.0
2023-04,Path Traversal,1,0,1,0.0
2023-04,Resource Injection,1,1,1,100.0
2023-04,Server-Side Request Forgery (SSRF),1,1,1,100.0
2023-04,Uncontrolled Resource Consumption,1,1,1,100.0
2023-05,,7,5,5,71.43
2023-05,Business Logic Errors,2,1,2,50.0
2023-05,Cross-Site Request Forgery (CSRF),2,1,2,50.0
2023-05,Cross-site Scripting (XSS) - Reflected,2,1,2,50.0
2023-05,Cross-site Scripting (XSS) - Stored,2,0,1,0.0
2023-05,Improper Access Control - Generic,2,2,1,100.0
2023-05,Information Disclosure,2,1,1,50.0
2023-05,Misconfiguration,2,2,1,100.0
2023-05,Use After Free,2,2,2,100.0
2023-05,Cache Poisoning,1,0,1,0.0
2023-05,Cleartext Storage in a File or on Disk,1,1,1,100.0
2023-05,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),1,1,1,100.0
2023-05,HTTP Request Smuggling,1,0,1,0.0
2023-05,Improper Authentication - Generic,1,0,1,0.0
2023-05,Improper Certificate Validation,1,1,1,100.0
2023-05,Improper Restriction of Authentication Attempts,1,1,1,100.0
2023-05,Insecure Direct Object Reference (IDOR),1,1,1,100.0
2023-05,Missing Encryption of Sensitive Data,1,0,1,0.0
2023-05,Open Redirect,1,1,1,100.0
2023-05,Path Traversal,1,1,1,100.0
2023-06,,6,5,4,83.33
2023-06,Cross-site Scripting (XSS) - Reflected,4,4,2,100.0
2023-06,Uncontrolled Resource Consumption,4,4,1,100.0
2023-06,Cross-site Scripting (XSS) - Stored,3,1,3,33.33
2023-06,Path Traversal,3,0,2,0.0
2023-06,Business Logic Errors,2,2,2,100.0
2023-06,Code Injection,2,2,2,100.0
2023-06,Misconfiguration,2,2,2,100.0
2023-06,Authentication Bypass Using an Alternate Path or Channel,1,0,1,0.0
2023-06,Cleartext Storage of Sensitive Information,1,1,1,100.0
2023-06,Client-Side Enforcement of Server-Side Security,1,1,1,100.0
2023-06,Cross-Site Request Forgery (CSRF),1,0,1,0.0
2023-06,Cross-site Scripting (XSS) - Generic,1,1,1,100.0
2023-06,HTTP Request Smuggling,1,1,1,100.0
2023-06,Improper Access Control - Generic,1,1,1,100.0
2023-06,Improper Authorization,1,1,1,100.0
2023-06,Improper Restriction of Authentication Attempts,1,1,1,100.0
2023-06,Privilege Escalation,1,0,1,0.0
2023-06,SQL Injection,1,0,1,0.0
2023-06,Time-of-check Time-of-use (TOCTOU) Race Condition,1,0,1,0.0
2023-07,Improper Access Control - Generic,9,4,6,44.44
2023-07,,7,5,4,71.43
2023-07,Information Disclosure,5,3,4,60.0
2023-07,Privilege Escalation,5,5,2,100.0
2023-07,Cross-site Scripting (XSS) - Reflected,3,1,3,33.33
2023-07,Cross-site Scripting (XSS) - Generic,2,2,2,100.0
2023-07,Cross-site Scripting (XSS) - Stored,2,2,2,100.0
2023-07,SQL Injection,2,0,1,0.0
2023-07,Allocation of Resources Without Limits or Throttling,1,0,1,0.0
2023-07,Command Injection - Generic,1,0,1,0.0
2023-07,Deserialization of Untrusted Data,1,1,1,100.0
2023-07,Improper Authentication - Generic,1,0,1,0.0
2023-07,Improper Input Validation,1,1,1,100.0
2023-07,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),1,0,1,0.0
2023-07,Insecure Direct Object Reference (IDOR),1,0,1,0.0
2023-07,Misconfiguration,1,1,1,100.0
2023-07,NULL Pointer Dereference,1,1,1,100.0
2023-07,Path Traversal,1,1,1,100.0
2023-07,Server-Side Request Forgery (SSRF),1,1,1,100.0
2023-07,Time-of-check Time-of-use (TOCTOU) Race Condition,1,1,1,100.0
2023-07,Uncontrolled Resource Consumption,1,1,1,100.0
2023-08,Information Disclosure,7,4,5,57.14
2023-08,,3,3,2,100.0
2023-08,Improper Access Control - Generic,3,3,2,100.0
2023-08,Misconfiguration,3,3,1,100.0
2023-08,Cleartext Storage of Sensitive Information,2,1,2,50.0
2023-08,Cross-site Scripting (XSS) - Reflected,2,1,2,50.0
2023-08,Improper Restriction of Authentication Attempts,2,0,1,0.0
2023-08,Insecure Direct Object Reference (IDOR),2,2,2,100.0
2023-08,Cleartext Transmission of Sensitive Information,1,1,1,100.0
2023-08,Code Injection,1,1,1,100.0
2023-08,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),1,1,1,100.0
2023-08,Content Spoofing,1,1,1,100.0
2023-08,Cross-site Scripting (XSS) - DOM,1,1,1,100.0
2023-08,Cross-site Scripting (XSS) - Stored,1,1,1,100.0
2023-08,Deserialization of Untrusted Data,1,1,1,100.0
2023-08,Improper Authentication - Generic,1,1,1,100.0
2023-08,Improper Null Termination,1,1,1,100.0
2023-08,Incorrect Authorization,1,1,1,100.0
2023-08,Insufficient Session Expiration,1,1,1,100.0
2023-08,Missing Encryption of Sensitive Data,1,0,1,0.0
2023-08,Path Traversal,1,1,1,100.0
2023-08,Phishing,1,0,1,0.0
2023-08,Privilege Escalation,1,1,1,100.0
2023-08,Server-Side Request Forgery (SSRF),1,1,1,100.0
2023-08,Session Fixation,1,1,1,100.0
2023-09,Improper Access Control - Generic,8,7,7,87.5
2023-09,Information Disclosure,3,2,2,66.67
2023-09,Improper Authentication - Generic,2,0,2,0.0
2023-09,Misconfiguration,2,2,1,100.0
2023-09,Privilege Escalation,2,2,2,100.0
2023-09,,1,0,1,0.0
2023-09,Allocation of Resources Without Limits or Throttling,1,1,1,100.0
2023-09,CRLF Injection,1,1,1,100.0
2023-09,Classic Buffer Overflow,1,1,1,100.0
2023-09,Cross-site Scripting (XSS) - Reflected,1,1,1,100.0
2023-09,External Control of File Name or Path,1,0,1,0.0
2023-09,Heap Overflow,1,0,1,0.0
2023-09,Improper Restriction of Authentication Attempts,1,1,1,100.0
2023-09,Insecure Direct Object Reference (IDOR),1,0,1,0.0
2023-09,Insecure Storage of Sensitive Information,1,1,1,100.0
2023-09,NULL Pointer Dereference,1,0,1,0.0
2023-09,Privacy Violation,1,1,1,100.0
2023-09,Resource Injection,1,1,1,100.0
2023-10,Improper Access Control - Generic,9,7,7,77.78
2023-10,Information Disclosure,5,3,5,60.0
2023-10,Misconfiguration,4,4,2,100.0
2023-10,Cross-site Scripting (XSS) - Stored,2,2,2,100.0
2023-10,Improper Authentication - Generic,2,0,2,0.0
2023-10,Insecure Direct Object Reference (IDOR),2,1,2,50.0
2023-10,Path Traversal,2,1,2,50.0
2023-10,,1,1,1,100.0
2023-10,Authentication Bypass Using an Alternate Path or Channel,1,1,1,100.0
2023-10,Business Logic Errors,1,0,1,0.0
2023-10,CRLF Injection,1,1,1,100.0
2023-10,Cleartext Storage of Sensitive Information,1,1,1,100.0
2023-10,Cross-Site Request Forgery (CSRF),1,0,1,0.0
2023-10,Cross-site Scripting (XSS) - Generic,1,0,1,0.0
2023-10,Cross-site Scripting (XSS) - Reflected,1,0,1,0.0
2023-10,File and Directory Information Exposure,1,0,1,0.0
2023-10,Improper Restriction of Authentication Attempts,1,1,1,100.0
2023-10,Information Exposure Through Sent Data,1,0,1,0.0
2023-10,Information Exposure Through an Error Message,1,0,1,0.0
2023-10,Insufficient Verification of Data Authenticity,1,1,1,100.0
2023-10,Privilege Escalation,1,1,1,100.0
2023-10,Uncontrolled Resource Consumption,1,0,1,0.0
2023-10,Use of Insufficiently Random Values,1,1,1,100.0
2023-10,Violation of Secure Design Principles,1,0,1,0.0
2023-11,Improper Access Control - Generic,6,1,4,16.67
2023-11,,3,3,3,100.0
2023-11,Business Logic Errors,2,2,2,100.0
2023-11,Information Disclosure,2,2,2,100.0
2023-11,Path Traversal,2,1,2,50.0
2023-11,SQL Injection,2,0,2,0.0
2023-11,Classic Buffer Overflow,1,0,1,0.0
2023-11,Code Injection,1,1,1,100.0
2023-11,Cross-Site Request Forgery (CSRF),1,0,1,0.0
2023-11,Cross-site Scripting (XSS) - Generic,1,1,1,100.0
2023-11,Cross-site Scripting (XSS) - Reflected,1,1,1,100.0
2023-11,Cross-site Scripting (XSS) - Stored,1,0,1,0.0
2023-11,Deserialization of Untrusted Data,1,0,1,0.0
2023-11,Exposure of Sensitive Information Due to Incompatible Policies,1,1,1,100.0
2023-11,Improper Authorization,1,1,1,100.0
2023-11,Improper Handling of URL Encoding (Hex Encoding),1,1,1,100.0
2023-11,Information Exposure Through Debug Information,1,0,1,0.0
2023-11,Misconfiguration,1,1,1,100.0
2023-11,Missing Encryption of Sensitive Data,1,0,1,0.0
2023-11,Open Redirect,1,1,1,100.0
2023-11,Privilege Escalation,1,0,1,0.0
2023-11,Server-Side Request Forgery (SSRF),1,1,1,100.0
2023-12,,5,3,5,60.0
2023-12,Misconfiguration,3,3,1,100.0
2023-12,HTTP Request Smuggling,2,2,1,100.0
2023-12,Cleartext Storage of Sensitive Information,1,0,1,0.0
2023-12,Code Injection,1,1,1,100.0
2023-12,Cross-Site Request Forgery (CSRF),1,1,1,100.0
2023-12,Cross-site Scripting (XSS) - Reflected,1,1,1,100.0
2023-12,Heap Overflow,1,0,1,0.0
2023-12,Improper Access Control - Generic,1,1,1,100.0
2023-12,Improper Authentication - Generic,1,0,1,0.0
2023-12,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),1,1,1,100.0
2023-12,Information Disclosure,1,1,1,100.0
2023-12,Information Exposure Through Sent Data,1,1,1,100.0
2023-12,Information Exposure Through Timing Discrepancy,1,1,1,100.0
2023-12,Insecure Direct Object Reference (IDOR),1,1,1,100.0
2023-12,Privacy Violation,1,0,1,0.0
2023-12,Privilege Escalation,1,1,1,100.0
2023-12,Resource Injection,1,0,1,0.0
2023-12,Server-Side Request Forgery (SSRF),1,1,1,100.0
2023-12,Uncontrolled Resource Consumption,1,0,1,0.0
2023-12,Use of a Broken or Risky Cryptographic Algorithm,1,0,1,0.0
2023-12,XML External Entities (XXE),1,0,1,0.0
2024-01,Information Disclosure,4,2,3,50.0
2024-01,,3,2,3,66.67
2024-01,Improper Access Control - Generic,3,3,2,100.0
2024-01,Improper Authentication - Generic,2,1,2,50.0
2024-01,Cross-Site Request Forgery (CSRF),1,1,1,100.0
2024-01,Cross-site Scripting (XSS) - DOM,1,0,1,0.0
2024-01,Deserialization of Untrusted Data,1,1,1,100.0
2024-01,HTTP Request Smuggling,1,1,1,100.0
2024-01,Open Redirect,1,1,1,100.0
2024-01,SQL Injection,1,0,1,0.0
2024-01,Server-Side Request Forgery (SSRF),1,1,1,100.0
2024-01,Uncontrolled Resource Consumption,1,1,1,100.0
2024-02,Cross-site Scripting (XSS) - Reflected,3,1,2,33.33
2024-02,Insecure Direct Object Reference (IDOR),3,2,3,66.67
2024-02,,2,0,2,0.0
2024-02,Information Disclosure,2,1,2,50.0
2024-02,Business Logic Errors,1,0,1,0.0
2024-02,Improper Access Control - Generic,1,0,1,0.0
2024-02,Improper Authentication - Generic,1,0,1,0.0
2024-02,Insecure Storage of Sensitive Information,1,0,1,0.0
2024-02,LLM01: Prompt Injection,1,1,1,100.0
